communication_state,crc_valid,exception,failure_stage,function,request_number,response_time_complete_ms,response_time_first_byte_ms,rx_hex,sample_sequence,status_flags,storage_state,timestamp,tx_hex
not mapped,True,,,3,789,43.9619,39.9818,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff503cffff503c96e7,1261,196608,0,1784918606.6661403,0103000000204412
not mapped,True,,,3,790,44.5463,39.5846,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff522effff522eae6b,1263,196608,0,1784918606.7804377,0103000000204412
not mapped,True,,,3,791,44.3824,39.985,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff556dffff556da9d2,1264,196608,0,1784918606.8941212,0103000000204412
not mapped,True,,,3,792,44.5483,40.1519,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff560cffff560cd531,1265,196608,0,1784918607.007648,0103000000204412
not mapped,True,,,3,793,44.1416,39.5982,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff54edffff54eda9ed,1266,196608,0,1784918607.1217124,0103000000204412
not mapped,True,,,3,794,44.5609,39.588,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff53fbffff53fb6267,1267,196608,0,1784918607.2362585,0103000000204412
not mapped,True,,,3,795,44.5455,39.5813,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51dcffff51dc16f8,1268,196608,0,1784918607.350296,0103000000204412
not mapped,True,,,3,796,44.1434,39.589,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff52e0ffff52e0462f,1269,196608,0,1784918607.4638674,0103000000204412
not mapped,True,,,3,797,44.5636,40.1636,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5188ffff518826cb,1271,196608,0,1784918607.5769222,0103000000204412
not mapped,True,,,3,798,44.4989,40.0574,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4eadffff4eada088,1272,196608,0,1784918607.6890194,0103000000204412
not mapped,True,,,3,799,44.1339,40.1441,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4eb2ffff4eb27482,1273,196608,0,1784918607.8036032,0103000000204412
not mapped,True,,,3,800,44.5498,39.5701,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff500affff500adef5,1274,196608,0,1784918607.917225,0103000000204412
not mapped,True,,,3,801,44.125,39.566,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff52c2ffff52c23e31,1275,196608,0,1784918608.030748,0103000000204412
not mapped,True,,,3,802,44.5502,40.1515,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5290ffff52900600,1276,196608,0,1784918608.142793,0103000000204412
not mapped,True,,,3,803,44.5423,40.1483,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5249ffff5249da49,1278,196608,0,1784918608.2558885,0103000000204412
not mapped,True,,,3,804,44.4084,40.0028,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5134ffff513476a1,1279,196608,0,1784918608.368408,0103000000204412
not mapped,True,,,3,805,45.1289,40.5741,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e4effff4e4e24d7,1280,196608,0,1784918608.4826262,0103000000204412
not mapped,True,,,3,806,44.5146,40.1293,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ccaffff4ccad428,1281,196608,0,1784918608.5976548,0103000000204412
not mapped,True,,,3,807,44.1284,39.5762,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d8fffff4d8fd855,1282,196608,0,1784918608.7116766,0103000000204412
not mapped,True,,,3,808,43.9566,39.5636,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c90ffff4c900c1e,1283,196608,0,1784918608.8259501,0103000000204412
not mapped,True,,,3,809,44.0894,39.546,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c11ffff4c11f060,1284,196608,0,1784918608.938981,0103000000204412
not mapped,True,,,3,810,44.1272,39.5734,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4a0fffff4a0fdbac,1286,196608,0,1784918609.0515,0103000000204412
not mapped,True,,,3,811,44.5524,40.1555,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b2fffff4b2f5bf2,1287,196608,0,1784918609.1655724,0103000000204412
not mapped,True,,,3,812,44.5725,39.991,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4bf9ffff4bf993be,1288,196608,0,1784918609.2791762,0103000000204412
not mapped,True,,,3,813,43.9693,39.5736,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4bd4ffff4bd4ffa5,1289,196608,0,1784918609.3941972,0103000000204412
not mapped,True,,,3,814,44.1347,39.5803,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d15ffff4d150022,1290,196608,0,1784918609.5057514,0103000000204412
not mapped,True,,,3,815,44.5581,39.5806,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c4cffff4c4cdc54,1291,196608,0,1784918609.617309,0103000000204412
not mapped,True,,,3,816,43.9738,39.6284,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b50ffff4b500fd8,1293,196608,0,1784918609.7293596,0103000000204412
not mapped,True,,,3,817,44.1429,40.1627,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c3cffff4c3c9c7b,1294,196608,0,1784918609.8439229,0103000000204412
not mapped,True,,,3,818,44.5517,40.0041,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e82ffff4e823492,1295,196608,0,1784918609.9571433,0103000000204412
not mapped,True,,,3,819,44.1146,39.5611,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d31ffff4d31703e,1296,196608,0,1784918610.070667,0103000000204412
not mapped,True,,,3,820,43.9751,39.5743,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4da9ffff4da95048,1297,196608,0,1784918610.184229,0103000000204412
not mapped,True,,,3,821,44.0869,39.5348,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e81ffff4e813093,1298,196608,0,1784918610.2959194,0103000000204412
not mapped,True,,,3,822,44.1369,39.5782,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d0affff4d0ad428,1299,196608,0,1784918610.4076355,0103000000204412
not mapped,True,,,3,823,43.9967,39.6107,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4a49ffff4a49d391,1301,196608,0,1784918610.520687,0103000000204412
not mapped,True,,,3,824,44.5651,40.0134,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d8bffff4d8b2856,1302,196608,0,1784918610.6341038,0103000000204412
not mapped,True,,,3,825,44.546,40.1602,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e65ffff4e6540ce,1303,196608,0,1784918610.7476432,0103000000204412
not mapped,True,,,3,826,44.5187,39.5403,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d57ffff4d57f81c,1304,196608,0,1784918610.8612468,0103000000204412
not mapped,True,,,3,827,44.5542,39.5831,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d4fffff4d4fd814,1305,196608,0,1784918610.9753296,0103000000204412
not mapped,True,,,3,828,43.9786,39.5747,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ccfffff4ccfd82b,1306,196608,0,1784918611.0887318,0103000000204412
not mapped,True,,,3,829,43.9709,39.5718,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c10ffff4c100c60,1308,196608,0,1784918611.2030642,0103000000204412
not mapped,True,,,3,830,45.0187,40.4472,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b78ffff4b786fc0,1309,196608,0,1784918611.3161583,0103000000204412
not mapped,True,,,3,831,44.5571,40.0143,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4bffffff4bff9bbc,1310,196608,0,1784918611.430149,0103000000204412
not mapped,True,,,3,832,44.5457,39.9887,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c7fffff4c7f9845,1311,196608,0,1784918611.545944,0103000000204412
not mapped,True,,,3,833,44.0807,39.5483,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d0effff4d0e242b,1312,196608,0,1784918611.6598175,0103000000204412
not mapped,True,,,3,834,44.5371,39.9874,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c71ffff4c717040,1313,196608,0,1784918611.7738032,0103000000204412
not mapped,True,,,3,835,44.1301,39.5802,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4cb9ffff4cb99006,1315,196608,0,1784918611.8884811,0103000000204412
not mapped,True,,,3,836,44.5456,39.9875,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4cbaffff4cba9407,1316,196608,0,1784918612.0031834,0103000000204412
not mapped,True,,,3,837,44.1325,40.1643,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f3affff4f3a94ba,1317,196608,0,1784918612.1147022,0103000000204412
not mapped,True,,,3,838,44.1261,39.9971,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f78ffff4f786c84,1318,196608,0,1784918612.2287447,0103000000204412
not mapped,True,,,3,839,44.5507,39.5734,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5033ffff503382e2,1319,196608,0,1784918612.3432705,0103000000204412
not mapped,True,,,3,840,44.5547,40.5745,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4eebffff4eeba8b5,1320,196608,0,1784918612.4562893,0103000000204412
not mapped,True,,,3,841,43.9739,39.5713,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d4fffff4d4fd814,1321,196608,0,1784918612.5690281,0103000000204412
not mapped,True,,,3,842,43.9654,39.5743,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c91ffff4c91f01e,1323,196608,0,1784918612.6831052,0103000000204412
not mapped,True,,,3,843,44.5527,40.1551,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4bb4ffff4bb47f85,1324,196608,0,1784918612.795625,0103000000204412
not mapped,True,,,3,844,44.1234,40.0063,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4a0affff4a0ad7af,1325,196608,0,1784918612.9082468,0103000000204412
not mapped,True,,,3,845,44.5554,40.5768,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff49f8ffff49f86f3c,1326,196608,0,1784918613.0222769,0103000000204412
not mapped,True,,,3,846,44.0839,39.5256,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c8fffff4c8fd814,1327,196608,0,1784918613.134828,0103000000204412
not mapped,True,,,3,847,44.5506,40.0145,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4daeffff4daea44a,1328,196608,0,1784918613.2470298,0103000000204412
