alarm_active,checkweigh_stable,checkweigh_state,communication_state,crc_valid,display_locked,display_mass_ug,display_release_reason,exception,external_buzzer_active,filtered_raw,function,green_active,internal_buzzer_active,overload,raw_count,red_active,request_number,response_time_complete_ms,response_time_first_byte_ms,runtime_compensated_gross_ug,runtime_enabled,runtime_limited,runtime_offset_ug,runtime_sample_count,runtime_state,runtime_uncompensated_gross_ug,rx_hex,sample_sequence,stable,status_flags,storage_state,timestamp,tx_hex,yellow_active
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487916,3,False,False,False,-487924,False,1,53.818,49.7178,500075474,False,False,0,0,DISABLED,500075474,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce876c000000001dce876c0000000000000000fff88e0cfff88e146bd3,48042,True,31,0,1789157085.7130234,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487917,3,,,False,-487903,,2,53.4603,49.0913,500074348,False,False,0,0,DISABLED,500074348,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce8bd2000000001dce8bd20000000000000000fff88e21fff88e13ad55,48044,True,31,0,1789157085.9975977,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487915,3,,,False,-487906,,3,55.4828,50.659,500070968,False,False,0,0,DISABLED,500070968,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce8305000000001dce83050000000000000000fff88e1efff88e154b5e,48047,True,31,0,1789157086.2599745,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487914,3,,,False,-487918,,4,53.8494,49.7533,500073221,False,False,0,0,DISABLED,500073221,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce7e9f000000001dce7e9f0000000000000000fff88e12fff88e169d77,48050,True,31,0,1789157086.5227296,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487915,3,,,False,-487910,,5,53.9014,49.5109,500073221,False,False,0,0,DISABLED,500073221,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce8305000000001dce83050000000000000000fff88e1afff88e15ba9e,48052,True,31,0,1789157086.78695,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487915,3,,,False,-487918,,6,55.4337,50.952,500073221,False,False,0,0,DISABLED,500073221,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce8305000000001dce83050000000000000000fff88e12fff88e155b5f,48055,True,31,0,1789157087.0521052,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487917,3,,,False,-487934,,7,54.6654,49.844,500077727,False,False,0,0,DISABLED,500077727,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce8bd2000000001dce8bd20000000000000000fff88e02fff88e136892,48058,True,31,0,1789157087.3167179,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487919,3,,,False,-487916,,8,53.906,49.535,500077727,False,False,0,0,DISABLED,500077727,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce949f000000001dce949f0000000000000000fff88e14fff88e117fb9,48060,True,31,0,1789157087.578885,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487919,3,,,False,-487919,,9,55.7322,51.313,500077727,False,False,0,0,DISABLED,500077727,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce949f000000001dce949f0000000000000000fff88e11fff88e11b3b9,48063,True,31,0,1789157087.8426287,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487919,3,,,False,-487921,,10,53.8984,49.4865,500077727,False,False,0,0,DISABLED,500077727,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce949f000000001dce949f0000000000000000fff88e0ffff88e111bbb,48065,True,31,0,1789157088.1074378,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487919,3,,,False,-487916,,11,55.362,50.9413,500077727,False,False,0,0,DISABLED,500077727,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce949f000000001dce949f0000000000000000fff88e14fff88e117fb9,48068,True,31,0,1789157088.3699138,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487919,3,,,False,-487903,,12,55.315,50.8967,500076601,False,False,0,0,DISABLED,500076601,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce949f000000001dce949f0000000000000000fff88e21fff88e11f3bd,48071,True,31,0,1789157088.636111,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487918,3,,,False,-487931,,13,53.7975,49.2794,500077727,False,False,0,0,DISABLED,500077727,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9039000000001dce90390000000000000000fff88e05fff88e120621,48073,True,31,0,1789157088.9001734,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487920,3,,,False,-487927,,14,55.1529,50.647,500081106,False,False,0,0,DISABLED,500081106,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9906000000001dce99060000000000000000fff88e09fff88e10a8d8,48076,True,31,0,1789157089.1607409,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487922,3,,,False,-487921,,15,53.6665,49.1528,500081106,False,False,0,0,DISABLED,500081106,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dcea1d2000000001dcea1d20000000000000000fff88e0ffff88e0ebf35,48079,True,31,0,1789157089.4261847,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487922,3,,,False,-487930,,16,53.6235,49.5199,500081106,False,False,0,0,DISABLED,500081106,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dcea1d2000000001dcea1d20000000000000000fff88e06fff88e0e6334,48081,True,31,0,1789157089.6899421,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487922,3,,,False,-487894,,17,55.1145,51.01,500079980,False,False,0,0,DISABLED,500079980,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dcea1d2000000001dcea1d20000000000000000fff88e2afff88e0ef2f2,48084,True,31,0,1789157089.9523914,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487919,3,,,False,-487906,,18,53.7218,49.1556,500075474,False,False,0,0,DISABLED,500075474,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce949f000000001dce949f0000000000000000fff88e1efff88e11e7b8,48086,True,31,0,1789157090.2162192,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487916,3,,,False,-487919,,19,54.1301,49.7044,500074348,False,False,0,0,DISABLED,500074348,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce876c000000001dce876c0000000000000000fff88e11fff88e1487d1,48089,True,31,0,1789157090.482172,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487916,3,,,False,-487905,,20,55.416,51.0073,500073221,False,False,0,0,DISABLED,500073221,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce876c000000001dce876c0000000000000000fff88e1ffff88e14ee10,48092,True,31,0,1789157090.7476778,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487914,3,False,False,False,-487921,False,21,53.8817,49.5266,500073221,False,False,0,0,DISABLED,500073221,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce7e9f000000001dce7e9f0000000000000000fff88e0ffff88e167175,48094,True,31,0,1789157091.014434,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487915,3,,,False,-487926,,22,54.6916,50.253,500073221,False,False,0,0,DISABLED,500073221,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce8305000000001dce83050000000000000000fff88e0afff88e157b5d,48097,True,31,0,1789157091.2997212,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487914,3,,,False,-487906,,23,55.4824,51.0619,500070968,False,False,0,0,DISABLED,500070968,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce7e9f000000001dce7e9f0000000000000000fff88e1efff88e168d76,48100,True,31,0,1789157091.5638533,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487912,3,,,False,-487911,,24,54.2941,49.934,500069842,False,False,0,0,DISABLED,500069842,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce75d2000000001dce75d20000000000000000fff88e19fff88e18526f,48103,True,31,0,1789157091.8289149,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487912,3,,,False,-487915,,25,53.949,49.4408,500069842,False,False,0,0,DISABLED,500069842,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce75d2000000001dce75d20000000000000000fff88e15fff88e18426e,48105,True,31,0,1789157092.0917413,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487913,3,,,False,-487927,,26,55.2199,50.8426,500072095,False,False,0,0,DISABLED,500072095,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce7a38000000001dce7a380000000000000000fff88e09fff88e17f846,48108,True,31,0,1789157092.3545113,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487918,3,,,False,-487938,,27,54.1056,49.1427,500077727,False,False,0,0,DISABLED,500077727,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9039000000001dce90390000000000000000fff88dfefff88e12e3c6,48110,True,31,0,1789157092.619179,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487922,3,,,False,-487912,,28,54.4008,49.8817,500079980,False,False,0,0,DISABLED,500079980,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dcea1d2000000001dcea1d20000000000000000fff88e18fff88e0ecb36,48113,True,31,0,1789157092.883562,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487918,3,,,False,-487899,,29,55.5249,50.9859,500074348,False,False,0,0,DISABLED,500074348,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9039000000001dce90390000000000000000fff88e25fff88e1287e6,48116,True,31,0,1789157093.1471708,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487916,3,,,False,-487912,,30,54.0477,49.5036,500073221,False,False,0,0,DISABLED,500073221,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce876c000000001dce876c0000000000000000fff88e18fff88e145bd0,48118,True,31,0,1789157093.4132109,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487915,3,,,False,-487913,,31,55.3729,50.9631,500073221,False,False,0,0,DISABLED,500073221,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce8305000000001dce83050000000000000000fff88e17fff88e15975f,48121,True,31,0,1789157093.6748867,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487914,3,,,False,-487907,,32,56.3412,51.8407,500070968,False,False,0,0,DISABLED,500070968,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce7e9f000000001dce7e9f0000000000000000fff88e1dfff88e16c976,48124,True,31,0,1789157093.936359,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487914,3,,,False,-487943,,33,54.0872,49.2689,500073221,False,False,0,0,DISABLED,500073221,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce7e9f000000001dce7e9f0000000000000000fff88df9fff88e16b953,48126,True,31,0,1789157094.2010431,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487916,3,,,False,-487915,,34,55.7331,51.3041,500075474,False,False,0,0,DISABLED,500075474,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce876c000000001dce876c0000000000000000fff88e15fff88e147611,48129,True,31,0,1789157094.4635105,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487918,3,,,False,-487929,,35,54.1265,49.3112,500077727,False,False,0,0,DISABLED,500077727,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9039000000001dce90390000000000000000fff88e07fff88e127fe1,48132,True,31,0,1789157094.7290652,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487919,3,,,False,-487929,,36,53.8703,49.7726,500078854,False,False,0,0,DISABLED,500078854,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce949f000000001dce949f0000000000000000fff88e07fff88e11fa7a,48134,True,31,0,1789157094.9914725,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487921,3,,,False,-487924,,37,55.3221,50.9026,500081106,False,False,0,0,DISABLED,500081106,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9d6c000000001dce9d6c0000000000000000fff88e0cfff88e0f73e5,48137,True,31,0,1789157095.2560272,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487924,3,,,False,-487908,,38,54.0413,49.5364,500081106,False,False,0,0,DISABLED,500081106,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dceaa9f000000001dceaa9f0000000000000000fff88e1cfff88e0c502a,48139,True,31,0,1789157095.520767,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487916,3,,,False,-487913,,39,55.5318,51.0173,500074348,False,False,0,0,DISABLED,500074348,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce876c000000001dce876c0000000000000000fff88e17fff88e140fd1,48142,True,31,0,1789157095.7832005,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487917,3,,,False,-487927,,40,55.215,50.7059,500076601,False,False,0,0,DISABLED,500076601,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce8bd2000000001dce8bd20000000000000000fff88e09fff88e13cd53,48145,True,31,0,1789157096.049589,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487918,3,False,False,False,-487919,False,41,54.3867,50.2863,500076601,False,False,0,0,DISABLED,500076601,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9039000000001dce90390000000000000000fff88e11fff88e123622,48147,True,31,0,1789157096.313933,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487918,3,,,False,-487919,,42,53.9166,49.4891,500076601,False,False,0,0,DISABLED,500076601,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9039000000001dce90390000000000000000fff88e11fff88e123622,48150,True,31,0,1789157096.597262,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487918,3,,,False,-487918,,43,55.4186,50.5985,500077727,False,False,0,0,DISABLED,500077727,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9039000000001dce90390000000000000000fff88e12fff88e127222,48153,True,31,0,1789157096.8606808,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487921,3,,,False,-487931,,44,54.3655,49.5383,500081106,False,False,0,0,DISABLED,500081106,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9d6c000000001dce9d6c0000000000000000fff88e05fff88e0fafe4,48155,True,31,0,1789157097.1278646,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487923,3,,,False,-487926,,45,53.8011,49.3038,500082233,False,False,0,0,DISABLED,500082233,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dcea639000000001dcea6390000000000000000fff88e0afff88e0d55ae,48158,True,31,0,1789157097.391941,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487923,3,,,False,-487923,,46,55.908,51.3976,500082233,False,False,0,0,DISABLED,500082233,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dcea639000000001dcea6390000000000000000fff88e0dfff88e0de06e,48161,True,31,0,1789157097.6567638,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487924,3,,,False,-487932,,47,54.219,49.6987,500084486,False,False,0,0,DISABLED,500084486,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dceaa9f000000001dceaa9f0000000000000000fff88e04fff88e0c7028,48163,True,31,0,1789157097.9215243,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487924,3,,,False,-487910,,48,55.1301,50.7111,500082233,False,False,0,0,DISABLED,500082233,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dceaa9f000000001dceaa9f0000000000000000fff88e1afff88e0cd82a,48166,True,31,0,1789157098.186056,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487924,3,,,False,-487928,,49,55.3099,50.8804,500082233,False,False,0,0,DISABLED,500082233,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dceaa9f000000001dceaa9f0000000000000000fff88e08fff88e0c6029,48169,True,31,0,1789157098.4478269,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487921,3,,,False,-487931,,50,53.8189,49.7122,500079980,False,False,0,0,DISABLED,500079980,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9d6c000000001dce9d6c0000000000000000fff88e05fff88e0fafe4,48171,True,31,0,1789157098.7135334,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487921,3,,,False,-487915,,51,55.9164,51.4132,500078854,False,False,0,0,DISABLED,500078854,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9d6c000000001dce9d6c0000000000000000fff88e15fff88e0f6e27,48174,True,31,0,1789157098.977807,0103000000204412,
